date,BRA,IND,ZAF,POL
2021-04-26,0.17976804545844843,-1.2755583214405533,-0.6536722488739743,1.5272684087165185
2021-04-27,0.2440226949830681,-1.2655110438250616,-0.650985736359491,1.522944189298004
2021-04-28,0.34234348467622383,-1.290388229859395,-0.5828877736519597,1.3962210420673735
2021-04-29,0.29553329357378694,-1.3074825670872932,-0.6610823804077305,1.357348729445846
2021-04-30,0.2449098289512432,-1.3762282246998254,-0.6539664098047675,1.3746504053070177
2021-05-03,0.1528180229040303,-1.354970467151587,-0.6373016444916972,1.3287841770892155
2021-05-04,0.09319759276787921,-1.4281586630428522,-0.6758033497084364,1.508588279199488
2021-05-05,0.17497060648248774,-1.3881099708908315,-0.6315712316649047,1.380365662570584
2021-05-06,0.28829123510515714,-1.3489605840467789,-0.6284769734776338,1.317247118693706
2021-05-07,0.38265244127605885,-1.3556233559496689,-0.4364676144762111,1.2401816212504608
2021-05-10,0.4977725266267721,-1.4029971453785672,-0.47996842206496254,1.249985828756278
2021-05-11,0.5801163901319214,-1.328524110748108,-0.6315331433043847,1.2365630088179569
2021-05-12,0.3380586254901039,-1.2567250382363453,-0.6039717589525048,1.339693904692022
2021-05-13,0.38978618726644493,-1.2100602240994334,-0.7041746365163344,1.269526259137102
2021-05-14,0.4958880071805188,-1.2537609328404764,-0.6810153730562971,1.3155283430724447
2021-05-17,0.5953159179614316,-1.2493310615181403,-0.6537449520795744,1.289530267399174
2021-05-18,0.602975371016329,-1.2388299263540958,-0.6279441807705929,1.1810027830165546
2021-05-19,0.61890975743701,-1.2548153750904258,-0.8065236397572305,1.2955233088763767
2021-05-20,0.5705643781507578,-1.0421200204555208,-0.7635337777787623,1.1983259043387364
2021-05-21,0.5934517251115775,-1.0613422857895418,-0.785900496228136,1.2554460513582901
2021-05-24,0.6604029255293413,-0.8899923105791495,-0.7802920449379587,1.2475014117833365
2021-05-25,0.6529399743916802,-0.8458251010761556,-0.767056084911356,1.2328418754278094
2021-05-26,0.6874002249384105,-0.818035932669893,-0.7565952154059639,1.1944991626100723
2021-05-27,0.7387158442055661,-0.8266929087663201,-0.7528478270125065,1.0452519591514133
2021-05-28,0.799296579244558,-0.8015875718224551,-0.698218156684442,0.9977499325471421
2021-05-31,0.830659435639296,-0.7805452443075122,-0.662280797538584,0.9913384447569176
2021-06-01,0.9332612795890644,-0.7237674172257129,-0.5697591895032154,1.024038483155995
2021-06-02,1.011600718864107,-0.60545866321363,-0.5442673643203061,0.9944782355595546
2021-06-03,1.029903151664452,-0.5895532653153305,-0.7727633220306382,0.9979718508087999
2021-06-04,1.1673604716203299,-0.5611603892493247,-0.7347861060305707,0.931004258084018
2021-06-07,1.2365107951374095,-0.5522490221806369,-0.8066087193436544,0.9911801189888467
2021-06-08,1.2006385157488026,-0.5553329964251539,-0.7662545043969079,1.0166395678968727
2021-06-09,1.235495760873829,-0.5449698147983447,-0.7520926674123593,1.0577610283694845
2021-06-10,1.321950926256171,-0.5178101804859613,-0.7092390700630825,0.9888070882990078
2021-06-11,1.3080084372182055,-0.4305017338366607,-0.7249594933797919,1.0304725568096151
2021-06-14,1.379024813786448,-0.4272132886575278,-0.6735014281105665,0.8576926810399369
2021-06-15,1.4115544578252228,-0.377474413730868,-0.714740212111399,0.8693650678757617
2021-06-16,1.3943272971856424,-0.39409909874732124,-0.6521562207057442,0.8323088055250568
2021-06-17,1.3770798132258024,-0.43850534461395885,-0.6588642195453016,0.7863554130764467
2021-06-18,1.4945683229942412,-0.43190564006821863,-0.6940483833529777,0.5671291641296469
2021-06-21,1.370954275694461,-0.39496500451610933,-0.6322170860394922,0.5632429617194623
2021-06-22,1.3296996948862165,-0.3687936639953466,-0.6084293296310523,0.6155698081672821
2021-06-23,1.436185051083708,-0.3397788630599568,-0.5800724828358129,0.6010965305490351
2021-06-24,1.5712515254674255,-0.31510247886091247,-0.49394758201421524,0.5096005922979665
2021-06-25,1.4331863641002427,-0.2882908434645948,-0.49237666184706624,0.5029894770911759
2021-06-28,1.4516875211492999,-0.2397490330380024,-0.5170512186447671,0.48189353896050824
2021-06-29,1.436666635073428,-0.222211495479102,-0.46938204329502337,0.5960891751985508
2021-06-30,1.3683196950678693,-0.20622886879982147,-0.36121184888953406,0.6948679361900493
2021-07-01,1.3227159493347171,-0.18288369110022545,-0.3672614554767831,0.5963113309343195
2021-07-02,1.252109684107239,-0.06708629883250945,-0.336083279355992,0.6111835215311312
2021-07-05,1.2991278406407873,-0.06394670594540473,-0.39811799938376646,0.6240139885260533
2021-07-06,1.1698930161267203,-0.0980482286954844,-0.417919646487891,0.7201934709871438
2021-07-07,1.0361440564494362,-0.0853723698449249,-0.3756197120809761,0.5996256558536788
2021-07-08,0.904955648945662,-0.11458811468628373,-0.5992362905798334,0.7131312342096243
2021-07-09,0.9445106335643453,-0.13412829606933396,-0.5706227663869599,0.6805527572358678
2021-07-12,1.0147940134255975,-0.12088014335507065,-0.5453125918195806,0.6776467130579648
2021-07-13,1.0509743080577836,-0.11370731123127055,-0.4781681773452871,0.640468415867507
2021-07-14,1.1274404626011718,-0.06101191504649293,-0.3557161352355469,0.5165116278030176
2021-07-15,1.1030941046340401,-0.08621403970424933,-0.3821841976066873,0.5844229607752447
2021-07-16,0.9772319228359615,-0.07748317990460286,-0.48242144329351017,0.5594892868167057
2021-07-19,0.9015794917232673,-0.1027465850611357,-0.7801124195802158,0.7568393543974654
2021-07-20,0.6959760924663698,-0.11356576758400011,-0.7189504512439758,0.6902965197090549
2021-07-21,0.7265541058162477,-0.2473621631578368,-0.6740748805110239,0.6320100450844458
2021-07-22,0.7479460761045426,-0.26432360381733255,-0.64660925203579,0.688279969936015
2021-07-23,0.6842029941042411,-0.2564461346370116,-0.5849652802890057,0.6636667416062089
2021-07-26,0.7602567003189872,-0.2523648965967902,-0.5614097167760927,0.6397004053178085
2021-07-27,0.7283976340552134,-0.29334075420904826,-0.6296400067602188,0.6746442287930384
2021-07-28,0.7934885713376848,-0.2699049158748641,-0.5893227692543392,0.626849319817578
2021-07-29,0.7733169789753408,-0.21057380064985368,-0.534554266906302,0.6078923381565146
2021-07-30,0.5329785164303373,-0.17278503618616012,-0.5993449945222543,0.7204652311405793
2021-08-02,0.41442926880111763,-0.15314008298568166,-0.596914607307478,0.7117908202604749
2021-08-03,0.5372886545144162,-0.1775404655668779,-0.642248631749282,0.7245534234470551
2021-08-04,0.46227071498121286,-0.16657892142576236,-0.6630601242355516,0.6985643838240546
2021-08-05,0.4694267868278475,-0.1569014465581502,-0.7056313513031947,0.6634908354584589
2021-08-06,0.4866152293781291,-0.1803410206322894,-0.6437745351002406,0.6443359812850996
2021-08-09,0.499396807341663,-0.1869978590725228,-0.5910311778829895,0.5315936984129374
2021-08-10,0.45698970210144946,-0.17994014381620116,-0.4977174745835556,0.5118421523432762
2021-08-11,0.4561492051185246,-0.1820386665565455,-0.49143734054638416,0.427148294257688
2021-08-12,0.36627739549028904,-0.24395489792036396,-0.5472237679829912,0.37627492970521825
2021-08-13,0.43538935081196073,-0.21762711126251036,-0.5094504636538574,0.37063702598454695
2021-08-16,0.32230525647569835,-0.21100746686259111,-0.5918951453686734,0.47728509877772435
2021-08-17,0.2674330455980776,-0.20635653538716212,-0.5415111036053875,0.42420490113946446
2021-08-18,0.30712283972995424,-0.13749128381432968,-0.6178512267381749,0.3271774630275614
2021-08-19,0.23819726165751354,-0.12143062763486671,-0.7643893489358968,0.3393128644387695
2021-08-20,0.24730711991384996,-0.14068736400642196,-0.6551232855741675,0.27998314368410926
2021-08-23,0.2647815211331901,-0.13654978169160253,-0.5667954555401655,0.2473369444999289
2021-08-24,0.41346845611649813,-0.15359624305625955,-0.5693970762847232,0.23274192339821587
2021-08-25,0.33577694199363106,-0.1425557101900246,-0.585741175344922,0.22574296416692854
2021-08-26,0.3152828974943357,-0.13530774863764672,-0.6381121473980735,0.2920432391244281
2021-08-27,0.36202201509969284,-0.1200685760303286,-0.5738221612862148,0.24957588992772806
2021-08-30,0.3284090490956508,-0.2927709914699141,-0.5432122158798658,0.11391184028831963
2021-08-31,0.47548073205317354,-0.21942547079594885,-0.5067549132308424,0.09169318700194873
2021-09-01,0.5221588170870535,-0.27182932239726604,-0.553640917167312,0.1288632796694576
2021-09-02,0.33059380076221445,-0.2415097531694936,-0.5778793590969389,0.11330691988957414
2021-09-03,0.34782128907576754,-0.22592172731572455,-0.564523206789435,0.16605329563609061
2021-09-06,0.38572494352971287,-0.21933326385928612,-0.6075403489584945,0.1772481817938939
2021-09-07,0.40612114648494424,-0.2001882226697478,-0.591139284981602,0.12647029185598452
2021-09-08,0.11303601371871208,-0.1772313504753322,-0.6205688435110198,0.11419322731897164
2021-09-09,-0.09121018146721459,-0.18515756368272354,-0.7602250287946062,0.08501303201201887
2021-09-10,-0.1445095801248331,-0.2248433422424914,-0.7423433750376611,0.03866704201806498
2021-09-13,0.018712146557426614,-0.2197694474420617,-0.7364273082696208,0.03018709779902523
2021-09-14,0.037609971661919685,-0.1734709344326628,-0.7819926730724229,0.025558351158529335
2021-09-15,-0.024325961774079866,-0.1450858235878774,-0.7132283694376765,0.010839552058601374
2021-09-16,-0.07536992331775491,-0.17036871220322644,-0.8215646400876808,0.0002189020445361719
2021-09-17,-0.1784030249328414,-0.16306077416052647,-0.7925350060354257,-0.055200253933587407
2021-09-20,-0.3565137911665378,-0.16799279586568658,-0.9317083155017164,-0.08533239900504463
2021-09-21,-0.33864364909383227,-0.16232335128922112,-0.8706331362929245,-0.11421442597764164
2021-09-22,-0.2541372474752541,-0.15792771229370225,-0.8423111344267655,-0.13689267243438447
2021-09-23,-0.19404523587656944,-0.12014051840609728,-0.8457978189215007,-0.16507911119729363
2021-09-24,-0.23008163007083304,-0.09973839256742843,-0.8577697829037203,-0.12531007101465086
2021-09-27,-0.23145119500498929,-0.10370203195587833,-0.797677408501329,-0.14354067946595445
2021-09-28,-0.4987879654727775,-0.12993720775528897,-0.8299822619539614,-0.1548735440356076
2021-09-29,-0.47665108648392374,-0.11477687697646426,-0.7364862962882346,-0.2416358465503448
2021-09-30,-0.4153085976652545,-0.12497667264924027,-0.609042345032991,0.05776591567320416
2021-10-01,-0.35358302045278467,-0.12951997949647062,-0.6949634386392101,0.0460981820353801
2021-10-04,-0.4960599969944376,-0.12833686061526647,-0.6858787394888588,0.0683146342082444
2021-10-05,-0.5583665029280804,-0.10240618898251512,-0.5989314170260065,0.048461507302633905
2021-10-06,-0.3817240898399878,-0.15574545528471553,-0.6625202525028102,-0.004710180456545561
2021-10-07,-0.3566351864955054,-0.1289591790442666,-0.6568399510440726,0.039383999689483806
2021-10-08,-0.26684211299713756,-0.10935891209393699,-0.6353943975645864,-0.03398281142007781
2021-10-11,-0.2593619440471092,0.07737686036415027,-0.6095487363853371,-0.0818356356937163
2021-10-12,-0.2659245679280746,0.12256843002426089,-0.5747887592022126,-0.0724644791621614
2021-10-13,-0.19185987551636502,0.23701077711246624,-0.5899234359252482,-0.07344784739473556
2021-10-14,-0.16530893571633856,0.21731964207782623,-0.5962467594294225,-0.04253471545669879
2021-10-15,-0.10776224761108456,0.13144776980272546,-0.5822126982710443,-0.048573595262135116
2021-10-18,-0.12315996331018202,0.14935247636259188,-0.6445789402755244,-0.028316190465109692
2021-10-19,-0.40359623146479773,0.15587048454914335,-0.6225192206044226,-0.0527102231741674
2021-10-20,-0.37598609440029074,0.10904050845454259,-0.6085316457264893,-0.038959443445552355
2021-10-21,-0.3439686985554664,0.05437834735634164,-0.642319170340388,-0.026464725659174404
2021-10-22,-0.2352348932833137,0.07860812162096857,-0.5303047815883055,-0.0826064806149596
2021-10-25,-0.11738138221848864,0.09430890677568092,-0.4906520214199249,-0.06067798293474169
2021-10-26,-0.31047628329718485,0.1161041741865577,-0.47318646575312967,-0.11061451966947036
2021-10-27,-0.3128026703200425,0.06958557000687472,-0.46201315113935193,-0.1085899028360553
2021-10-28,-0.3333068058290777,-0.0073598276762476345,-0.30673352705309154,-0.12293269076224037
2021-10-29,-0.5907526618850719,-0.10773800250183775,-0.31129225302109537,-0.07787534210420746
2021-11-01,-0.4877752858755898,-0.06956280834133903,-0.15044637304669864,-0.13935558698320727
2021-11-02,-0.503111479761422,-0.08007032377585292,-0.042193258231126865,-0.12383862637140133
2021-11-03,-0.42135184549893245,-0.10809383586351425,0.04484751706148106,-0.11649407111711632
2021-11-04,-0.6516415804978293,-0.12142492804253281,-0.02907696373858747,-0.06413590886976994
2021-11-05,-0.6431745191277605,-0.11530858883811688,-0.06856641253405481,-0.13354897336195057
2021-11-08,-0.6485558807208333,-0.16942198477042889,-0.09276517085600754,-0.12687872656207183
2021-11-09,-0.5396634338533929,-0.22273481087131689,-0.10724667173434498,-0.10389852032514502
2021-11-10,-0.5105192262519458,-0.1808390863181116,-0.05190019440591952,-0.08792087531019827
2021-11-11,-0.45485235692028625,-0.18859674316706726,0.09771682856068754,-0.5126049447773494
2021-11-12,-0.5286822105293512,-0.18734748097514786,0.15182644934002515,-0.6848446947901236
2021-11-15,-0.510084419386501,-0.16997327639699744,0.16490830505745813,-0.6874773925684632
2021-11-16,-0.546623280887109,-0.1191022648815961,0.18632001753372818,-0.7518772826881523
2021-11-17,-0.6722819246732913,-0.11799561495310097,0.2899171149964988,-0.7869881527415303
2021-11-18,-0.7100340206066846,-0.1556460491406733,0.343661597290695,-0.7880443667527899
2021-11-19,-0.6665309102606326,-0.15806840887290943,0.3160251650000344,-0.7651660433417752
2021-11-22,-0.7642887979781705,-0.16736442753231176,0.3938217329316508,-0.8570889242544868
2021-11-23,-0.7018684158793329,-0.14827318507616696,0.44142751096934196,-0.9077628822758644
2021-11-24,-0.6498598607488293,-0.13883049851804152,0.37976000104059215,-0.9034620076933632
2021-11-25,-0.6285146901468193,-0.101540453066456,0.41216805806249046,-0.8844452739481274
2021-11-26,-0.8433698086479007,-0.2635497634602429,0.10817262847820912,-0.8812539754498047
2021-11-29,-0.8277197054096239,-0.27844635833171716,0.12693554537864693,-0.8674846825195093
2021-11-30,-0.7846256055341301,-0.2632571342948965,0.1583732101501461,-0.839592115273109
2021-12-01,-0.8115400851777806,-0.2542134229715517,0.14987769055381062,-0.7870764247874158
2021-12-02,-0.7728122122472415,-0.22238762884674787,0.20971411492776412,-0.7532926035173431
2021-12-03,-0.7006217828703711,-0.26603299621626153,0.20126839171007113,-0.7193693709160662
2021-12-06,-0.6030973286490484,-0.3174648130432746,0.24037236646443397,-0.7189632985869127
2021-12-07,-0.48450018885845997,-0.2962087684514843,0.23653764748169737,-0.718221991405607
2021-12-08,-0.47808248653246643,-0.27970452393078926,0.16825156654723786,-0.7132218090143013
2021-12-09,-0.5901870410579916,-0.23065103252200722,0.11159772878042827,-0.707584733807029
2021-12-10,-0.4246570598755528,-0.18195758639259585,0.12595613582560958,-0.7267907042948727
2021-12-13,-0.4512033209488348,-0.16547581359706928,0.1037731288932688,-0.7274801507211348
2021-12-14,-0.5473838748485029,-0.15495957845845287,0.12060501088669066,-0.7819613930718639
2021-12-15,-0.5209864609287284,-0.14947531229337271,0.15099541155636514,-0.7830207426110083
2021-12-16,-0.28674239489867054,-0.08668287481114625,0.13622789981062802,-0.7458065994612659
2021-12-17,-0.3137917492282352,-0.15335144790529326,0.11148816277356356,-0.7265750791033688
2021-12-20,-0.40852134566546433,-0.22217643038275262,-0.03793604789677703,-0.7870447077948526
2021-12-21,-0.425925151436388,-0.23664973126798156,-0.026761487733397416,-0.7624751810758995
2021-12-22,-0.38122773986648273,-0.22914749035333287,0.009949253414787123,-0.7479283950991958
2021-12-23,-0.43053084789658164,-0.2585108150788417,0.01519912087294668,-0.7213912399538825
2021-12-24,-0.31703614643846295,-0.3534320216740927,0.007391058852672672,-0.7089429099569501
2021-12-27,-0.25847313966966334,-0.3370437727105984,-0.013128703343975746,-0.699439836828608
2021-12-28,-0.277409857366116,-0.4093876364375456,0.05208874990992364,-0.659277128492212
2021-12-29,-0.2809142889186217,-0.4578756171507693,0.13319355355865528,-0.6590020541329822
2021-12-30,-0.33457338585046625,-0.4712083685095549,0.20871113673237793,-0.6317301427324373
2021-12-31,-0.4468093529845054,-0.48203148479206126,0.20880339896057584,-0.6485541513908154
2022-01-03,-0.45857182809299957,-0.41888812590976426,0.22360037672782743,-0.5948592022136817
2022-01-04,-0.6254135549912607,-0.41525876320618477,0.2561366377353622,-0.6070029819262729
2022-01-05,-0.7785043305235491,-0.39009520072931936,0.3001632888032348,-0.602351241970686
2022-01-06,-0.7529691926873106,-0.4270239834603812,0.16913929089663365,-0.5958719386204249
2022-01-07,-0.5932090132654969,-0.3081681105137171,0.28133279756134466,-0.5799912411911559
2022-01-10,-0.61585658496818,-0.23101223611191665,0.3119109901518315,-0.5345002732492036
2022-01-11,-0.5718792031231099,-0.2533656786249273,0.35422705456428283,-0.541482134948401
2022-01-12,-0.5209392669906301,-0.2722596308891963,0.3489038330600977,-0.5057469535862154
2022-01-13,-0.35542491694444106,-0.25037383514765277,0.31037219391250104,-0.4451984088293228
2022-01-14,-0.2827776495425748,-0.22291146866790432,0.2550151060307134,-0.45696190497356426
2022-01-17,-0.27011864933397034,-0.1596182151165381,0.2664908966798546,-0.4930130111791323
2022-01-18,-0.24975732469316336,-0.18833873865008421,0.3371703180746319,-0.4727175000125602
2022-01-19,-0.20289221504778432,-0.2031069705527538,0.43471951057591063,-0.5459475141472533
2022-01-20,-0.15508267446516777,-0.2697355103974818,0.4017391584212731,-0.5217023108417889
2022-01-21,-0.1195562133928095,-0.27806461262029214,0.2008556894496933,-0.5444665214227339
2022-01-24,-0.21119986780556507,-0.4226892152764584,-0.27839994788376626,-0.5334231141054507
2022-01-25,-0.12062038987455916,-0.402486374158187,-0.22445190828618344,-0.6001999121363414
2022-01-26,-0.045631395052981416,-0.3709447923059828,-0.17582822394029166,-0.6434674312067586
2022-01-27,-0.0023846446454793184,-0.3859925293020267,-0.18936029050954764,-0.6889497250800771
2022-01-28,-0.02409791604649392,-0.36150377370364384,-0.15605588879537582,-0.7125743338772677
2022-01-31,0.08101826213964201,-0.3038059562973417,-0.02355728526140043,-0.7396543199858294
2022-02-01,0.16013117531734694,-0.3873627331945123,-0.007850156450906576,-0.6952233361242247
2022-02-02,0.1233666500779941,-0.35495576551875824,-0.009981385006870059,-0.6542851065347249
2022-02-03,0.15173229517644388,-0.3875325138154966,-0.008036694271261403,-0.6002351695734985
2022-02-04,0.16148988461458813,-0.37814266663366225,-0.009638766654871612,-0.530963595746255
2022-02-07,0.09370424853128013,-0.4359341760910548,0.0677423064861344,-0.5471257902552454
2022-02-08,0.13274262940574702,-0.3872438841895611,0.1308348200070697,-0.5198177910963282
2022-02-09,0.15745015939871831,-0.3554122099781246,0.14524731574432043,-0.5196411150384307
2022-02-10,0.28238712664123566,-0.3238473557334385,0.1128711211302766,-0.4707246778508167
2022-02-11,0.4142058258692677,-0.4298587062939312,0.08441497960327006,-0.49014339664899076
2022-02-14,0.438017226063847,-0.6090629556881221,0.03482361132232305,-0.6547217507044564
2022-02-15,0.6623782216545082,-0.6137406670856657,0.06512847925910227,-0.6670133687736378
2022-02-16,0.7940773140313344,-0.7429462276299315,0.10359640201714494,-0.5702633858372307
2022-02-17,0.7138834217256114,-0.7537428165530314,0.07852438205117492,-0.5690269665821595
2022-02-18,0.6156032703739358,-0.7527444685751065,0.09414141595795884,-0.6103092610476585
2022-02-21,0.5900190883426022,-0.8239249647988962,0.03358319138264522,-0.6458202081273864
2022-02-22,0.7090539492229309,-0.8535566283062996,0.04776565294640818,-0.681038503878861
2022-02-23,0.7719539014957398,-0.8178125656462935,0.08086928379478871,-0.6708236975786334
2022-02-24,0.7689366175725838,-1.11292824460995,-0.06302958227117615,-0.7458551616102335
2022-02-25,0.5530800256330363,-1.1613509646653173,0.04176870883866325,-0.9071548641165247
2022-02-28,0.5066203144953206,-1.1888634356958265,0.07996230402372641,-1.0292920921982645
2022-03-01,0.5071789025081338,-1.1622749520158862,0.1374298431103841,-0.9984243344778192
2022-03-02,0.6279706953098905,-1.15707007034416,0.21917373857659467,-1.0994366147438601
2022-03-03,0.7916710226466445,-1.1864279890377765,0.1803047901520083,-1.1264926277589298
2022-03-04,0.7561049988917858,-1.2116452703448195,-0.18460566695641548,-1.2762827514796324
2022-03-07,0.5447842966754836,-1.2359759010833458,-0.11559738480432084,-1.6232039881395313
2022-03-08,0.5011901810160987,-1.2091863412846282,-0.20421843277593793,-1.6909321244047861
2022-03-09,0.6160209881013854,-1.2349370261337942,-0.12561966371006078,-1.568763014359981
2022-03-10,0.6233510483652924,-1.4285375932802775,-0.13319143966265823,-1.3986060888917078
2022-03-11,0.5059493648904398,-1.3949550487171722,-0.14952214444924222,-1.451738931237679
2022-03-14,0.30188244655367535,-1.3348826327337826,-0.36283196145704194,-1.4979076166594645
2022-03-15,0.21773868846260996,-1.348006838398662,-0.47113821148232915,-1.4293241308346278
2022-03-16,0.2457868110084536,-1.3604959959393688,-0.510679622076876,-1.383133433084735
2022-03-17,0.284895743088149,-1.3783650317428318,-0.5128406158947748,-1.2943567468664279
2022-03-18,0.3820343909370719,-1.3752263308586385,-0.471723005059878,-1.2661429871190455
2022-03-21,0.4614707593918438,-1.3868899345373735,-0.4670433517942808,-1.3556744721048197
2022-03-22,0.5306048612437387,-1.3471785019516738,-0.42166391436591116,-1.3433234850086029
2022-03-23,0.5546845202527465,-1.3812719656405776,-0.5243965323331206,-1.3139158850394925
2022-03-24,0.6164488216950545,-1.3553984351100141,-0.5841965980589641,-1.3837803823972796
2022-03-25,0.6216064681049065,-1.3076905565946477,-0.6384148552287522,-1.4526961619133143
2022-03-28,0.6041567825287835,-1.2194523439406117,-0.6235364607312094,-1.362615487963454
2022-03-29,0.6226258864070486,-1.1525575357276634,-0.564190489139539,-1.3616784172820937
2022-03-30,0.6570765148296811,-1.154133807659227,-0.5499709618735852,-1.2424326955399168
2022-03-31,0.6490252618166085,-1.1402283538032993,-0.5482715528649429,-1.191980012429226
2022-04-01,0.762803299937454,-1.1150506041941401,-0.4896158768011219,-1.2420564647525343
2022-04-04,0.769531760866426,-1.0558407430269081,-0.46691361627779526,-1.2618379436170946
2022-04-05,0.6435672329671607,-1.1733410877149337,-0.5336209278373747,-1.2699183296408316
2022-04-06,0.5206552906575473,-1.2031395884163387,-0.587758215912967,-1.3322328706027693
2022-04-07,0.45330124458762294,-0.9875425990949983,-0.5763443746298068,-1.3615318552602484
2022-04-08,0.5335686963487946,-0.8178114206207093,-0.5238629289105994,-1.347682592925235
2022-04-11,0.5013064008986259,-0.8094404332587725,-0.4838689892193229,-1.3308814639140794
2022-04-12,0.4622904161232694,-0.8423194755904919,-0.5292203079385539,-1.3672383269897752
2022-04-13,0.5339151185374882,-0.7671818709204082,-0.5914224592598111,-1.3544543577596984
2022-04-14,0.5001623996367734,-0.7564187482210701,-0.5725502271920099,-1.3164126619398346
2022-04-15,0.5184474822230045,-0.6950679064112121,-0.3781968829015171,-1.3505267969053174
2022-04-18,0.5716476125676884,-0.643151146213709,-0.3265059753247018,-1.2563531318744339
2022-04-19,0.6037461366705129,-0.5996519661953167,-0.26362538207105835,-1.2595454133897168
2022-04-20,0.6153630387060193,-0.5271687198123931,-0.17705484642558852,-1.248289486403435
2022-04-21,0.6490910499178675,-0.37126165702573094,-0.16307490834914115,-1.1234549495625838
2022-04-22,0.442786973016559,-0.41554276733547535,-0.18910555455632477,-1.1263958807246026
2022-04-25,0.0012793107143240269,-0.37881775976826254,-0.42741745618844523,-1.1451370749373833
2022-04-26,-0.26090676783948463,-0.3247446527931663,-0.3285961123287001,-1.1982785712271773
2022-04-27,-0.3851222646445017,-0.29287802951097247,0.014859803637710927,-1.3781361639609768
2022-04-28,-0.25507021068058405,-0.2896540411180807,0.05764603368273265,-1.4007197734894747
2022-04-29,-0.31430714674370663,-0.30584834238599173,0.13720739248443276,-1.4050268781967103
2022-05-02,-0.4020815199417156,-0.30717310841656587,0.10302631729935534,-1.3641992099422042
2022-05-03,-0.5062774449251121,-0.25498542714593003,0.09219700804206722,-1.3957201770371492
2022-05-04,-0.5077085044686275,-0.36167199169801256,-0.05281152021117423,-1.3866628516975723
2022-05-05,-0.6051435710122033,-0.41529216243976885,-0.1614580742015685,-1.2904399293315962
2022-05-06,-0.7694868820389471,-0.4869407308597663,-0.2588272591033819,-1.4116062595981107
2022-05-09,-0.8405166753021124,-0.49634757736287527,-0.370310961021088,-1.4107536323999676
2022-05-10,-0.9081216324803829,-0.46893628207940014,-0.3068413208120927,-1.3851793844539373
2022-05-11,-0.8626195351698499,-0.4308028630637818,-0.30280569651418726,-1.357569597305749
2022-05-12,-0.8291237599068588,-0.505586944023822,-0.4254322023567734,-1.3547677052633784
2022-05-13,-0.7507583470487212,-0.47940459740220875,-0.4056916540857582,-1.4282730238150547
2022-05-16,-0.6462300046454305,-0.3920784303002849,-0.3630141879645707,-1.4332314632784224
2022-05-17,-0.5486587399338223,-0.33623861033985214,-0.3443895280497732,-1.3897377725455828
2022-05-18,-0.7507530671279681,-0.4476997873950496,-0.42190083217906005,-1.323358784786755
2022-05-19,-0.7134922747348296,-0.5003398528756257,-0.463049965478635,-1.3590277189394242
2022-05-20,-0.6498892253286648,-0.6251250431362215,-0.5369063541901514,-1.3068467838646172
2022-05-23,-0.5458201615066862,-0.6163490066413063,-0.510478496697083,-1.291118387370759
2022-05-24,-0.5284880977670136,-0.6814338563482488,-0.5770681924688138,-1.21112472923961
2022-05-25,-0.5225612658196463,-0.6860130402703316,-0.6096969447862325,-1.1620861673971188
2022-05-26,-0.475695193649866,-0.6763504354395175,-0.5731436043035618,-1.1946605283630989
2022-05-27,-0.4613287274337648,-0.6521383789125464,-0.5410155387466787,-1.1736494982088805
2022-05-30,-0.492540671616428,-0.6205892216143136,-0.5157876579229195,-1.126202066103768
2022-05-31,-0.4756781602168826,-0.646072123822216,-0.5187574844849092,-1.122997588005855
2022-06-01,-0.4610257536770977,-0.630909670600579,-0.6270051597646291,-1.1375894596523242
2022-06-02,-0.5141519422385262,-0.588755616662225,-0.6125058929030343,-1.2033170739514176
2022-06-03,-0.5112798663211284,-0.6219985688760593,-0.634044168083379,-1.1330643155186506
2022-06-06,-0.2962522473973481,-0.5904419440808449,-0.4367129929956751,-1.1694631732458456
2022-06-07,-0.2146926074259712,-0.580921442025393,-0.5350697592745961,-1.1789231836280687
2022-06-08,-0.2759897448959654,-0.5939713514888892,-0.5815635093000714,-1.1229846366280145
2022-06-09,-0.3677935787462778,-0.530440880871618,-0.658232467504583,-1.128472756118215
2022-06-10,-0.4331351040627979,-0.5753390433029848,-0.6957916331824744,-1.2272981008374435
2022-06-13,-0.7215621221607238,-0.6718615494965706,-0.7586592702153085,-1.3277410603937296
2022-06-14,-0.8623480655012856,-0.6791091707840643,-0.7475859614499433,-1.4451608263207836
2022-06-15,-0.654927863002558,-0.6701672980378445,-0.7429360065452525,-1.4367556308938125
2022-06-16,-0.5757204597381509,-0.6933059786320924,-0.7910635521843661,-1.4122950275801953
2022-06-17,-0.6775006377167166,-0.6132691156472189,-0.9605843763216824,-1.420642652435813
2022-06-20,-0.7795642360285787,-0.5703167903870334,-0.8852535794404586,-1.3940347832951945
2022-06-21,-0.7631382070019392,-0.5330435242571337,-0.8514544735252921,-1.3371927054688366
2022-06-22,-0.7444464719756086,-0.5619770434520543,-0.9156496418988804,-1.3172659574462384
2022-06-23,-0.8949260643008818,-0.5003161134617146,-0.9197752766911774,-1.3860563166701683
2022-06-24,-0.8969936440203807,-0.4967308003184927,-0.8081331878120329,-1.4098768365538414
2022-06-27,-0.7726533105893094,-0.4752058848925323,-0.7924197545104306,-1.3662716230094678
2022-06-28,-0.7739619227789611,-0.36572884945171324,-0.755717117070445,-1.34849635217321
