,BRA,IND,ZAF,POL
2021-05-21 00:00:00,0.5931039834914997,-1.0612185556482465,-0.7878031417863809,1.2565787299253546
2021-05-24 00:00:00,0.6599785902085704,-0.8898180926424228,-0.7822567687390346,1.2485098395598397
2021-05-25 00:00:00,0.6525857490997438,-0.845632656888115,-0.7690782297965292,1.2339436115287528
2021-05-26 00:00:00,0.6870331817400153,-0.8178362427099578,-0.7587030208595766,1.1957989900251547
2021-05-27 00:00:00,0.7383966719245462,-0.826493644876146,-0.7549664641398849,1.0462722412128644
2021-05-28 00:00:00,0.7990780537154779,-0.8013842895096315,-0.7004760482836903,0.9989219793930244
2021-05-31 00:00:00,0.8304478937636689,-0.7803375563000654,-0.6646087258096587,0.9925297568208271
2021-06-01 00:00:00,0.9331038276557505,-0.7235404910972063,-0.5721844257350952,1.0252817918984911
2021-06-02 00:00:00,1.011548363691161,-0.605198519500884,-0.546671095312136,0.9958457202696525
2021-06-03 00:00:00,1.0299519482619455,-0.5892989522680563,-0.7751231175137503,0.9993555181949193
2021-06-04 00:00:00,1.1674819645688348,-0.5608971708489983,-0.737063544241789,0.9321453718258664
2021-06-07 00:00:00,1.2367028651773162,-0.5519825861308728,-0.8089563744032296,0.9925443661193744
2021-06-08 00:00:00,1.2008247646861698,-0.5550642888761377,-0.7684787699746923,1.0179859882000328
2021-06-09 00:00:00,1.2357087208573454,-0.5446989858495441,-0.7543101806826694,1.0590203239260627
2021-06-10 00:00:00,1.3221765955075706,-0.517534635519265,-0.7113146417364039,0.9900819390490654
2021-06-11 00:00:00,1.308242164525118,-0.43020490773998077,-0.7271318739634987,1.0317200989963582
2021-06-14 00:00:00,1.3792108826704566,-0.4269256068504357,-0.6756388326659285,0.8584012081677966
2021-06-15 00:00:00,1.4118240629232062,-0.3771715921201446,-0.7168137874420584,0.8700309047967271
2021-06-16 00:00:00,1.3946178501516038,-0.3938021558385488,-0.6543320425479751,0.8331191170816304
2021-06-17 00:00:00,1.3773787023849693,-0.4382420292336806,-0.6607620300285033,0.7866075328085563
2021-06-18 00:00:00,1.4949813094618871,-0.4316578527997553,-0.6958954194506278,0.5667133037850302
2021-06-21 00:00:00,1.3711592561119963,-0.3947021557971724,-0.6338402246919711,0.5633631035704322
2021-06-22 00:00:00,1.3299919988995967,-0.36852304690570176,-0.6101710815172499,0.6155555267714514
2021-06-23 00:00:00,1.4365748461255656,-0.3395017047953199,-0.5817886454884986,0.6012154687034477
2021-06-24 00:00:00,1.571694805174644,-0.3148178029368368,-0.4958102084267612,0.5099954281603144
2021-06-25 00:00:00,1.4336789973854893,-0.28799745622690076,-0.4942655759511641,0.5035579637345639
2021-06-28 00:00:00,1.4521812885179535,-0.23943891928674074,-0.5189836622398267,0.48262197322943784
2021-06-29 00:00:00,1.4371406400053293,-0.22189539756550597,-0.4711912687521017,0.5967052775976308
2021-06-30 00:00:00,1.3687217494346007,-0.20590552923710106,-0.3631006203143691,0.695316981031019
2021-07-01 00:00:00,1.3231005033880696,-0.18255416112101308,-0.36920728032339273,0.5968327175337034
2021-07-02 00:00:00,1.2523234542046382,-0.06672931658824346,-0.3378753702653206,0.6122366023380738
2021-07-05 00:00:00,1.299364453149483,-0.06359167423681172,-0.3999599647684562,0.625070421518408
2021-07-06 00:00:00,1.1700570343020507,-0.09769926653452085,-0.41973174128670976,0.7212842010139681
2021-07-07 00:00:00,1.0360613862427852,-0.08504168512459764,-0.3772974009804865,0.6007999639262774
2021-07-08 00:00:00,0.9047888286679812,-0.11425748914352077,-0.600847669316954,0.7140815022807064
2021-07-09 00:00:00,0.9443329982872691,-0.13380003010308494,-0.572171159383813,0.6815999751657235
2021-07-12 00:00:00,1.0146305951217294,-0.12054026238542079,-0.5468318622222925,0.6787181166064274
2021-07-13 00:00:00,1.0509099198208172,-0.11337232527270427,-0.4796446627340325,0.6416650643574865
2021-07-14 00:00:00,1.1274265583028988,-0.060662348684578316,-0.35678316357946144,0.517173735063029
2021-07-15 00:00:00,1.1032004484355993,-0.08587298777493596,-0.38349784497482853,0.5848517240136477
2021-07-16 00:00:00,0.9772447844254417,-0.07714140612486708,-0.48362287692166683,0.5599126063543752
2021-07-19 00:00:00,0.9015743974738964,-0.10240408423962011,-0.7812972070295405,0.7571355875899691
2021-07-20 00:00:00,0.6956586865647838,-0.11323280942509137,-0.7199781524869416,0.6905892242001254
2021-07-21 00:00:00,0.7262828661255125,-0.24706744140127543,-0.6750172647404464,0.6323714066286077
2021-07-22 00:00:00,0.7477227949544885,-0.2640410247274074,-0.6475471325501331,0.6885059518136625
2021-07-23 00:00:00,0.6839493306011892,-0.2561632601754623,-0.5858437066843096,0.663967547238539
2021-07-26 00:00:00,0.7600353305065942,-0.25207794027213176,-0.5622379921882456,0.6403831146344905
2021-07-27 00:00:00,0.7282167743556001,-0.293058717678363,-0.6304852965469046,0.6752643257075776
2021-07-28 00:00:00,0.7933311051645235,-0.26962086675962704,-0.5900909263817999,0.6275427904121317
2021-07-29 00:00:00,0.7732225088052425,-0.21026484548449853,-0.5353883981985695,0.609013385864196
2021-07-30 00:00:00,0.5328934130436561,-0.1724532966454523,-0.6002762639921639,0.7220129783323287
2021-08-02 00:00:00,0.4140968081156813,-0.15281204999261128,-0.5978720713106287,0.7133346876862211
2021-08-03 00:00:00,0.5370576795733863,-0.1772293815488657,-0.6432849420855513,0.7264840335452143
2021-08-04 00:00:00,0.4620091562595067,-0.1662664995627514,-0.6641550855679661,0.7006961488142373
2021-08-05 00:00:00,0.4692030875830804,-0.15658697054255666,-0.7067051249515257,0.665675131902462
2021-08-06 00:00:00,0.48628136090307267,-0.1800280546420402,-0.6447188588218342,0.6465395910670736
2021-08-09 00:00:00,0.4990822987428594,-0.18670689016371175,-0.591852986672369,0.5330163817214076
2021-08-10 00:00:00,0.4566665688492383,-0.17964749139327968,-0.49843729047950697,0.5132999010911058
2021-08-11 00:00:00,0.45587972210533306,-0.18174597590911928,-0.49217559072151434,0.4286775096829651
2021-08-12 00:00:00,0.3659447251132852,-0.243679555260665,-0.5480367660229268,0.3779254084329705
2021-08-13 00:00:00,0.4350395869696901,-0.2173560149175737,-0.510198915333752,0.3723140052305137
2021-08-16 00:00:00,0.32193947693192787,-0.2107349855147597,-0.5927608992742452,0.4787791222805258
2021-08-17 00:00:00,0.26704120116950053,-0.20608217653638264,-0.5422797691147785,0.42581659916681447
2021-08-18 00:00:00,0.3067321000410637,-0.13719432621303165,-0.6185754128146717,0.32863956680688916
2021-08-19 00:00:00,0.23765392189480364,-0.1211269936316198,-0.765059221406151,0.34087168652060346
2021-08-20 00:00:00,0.2467159024924901,-0.1403886576808222,-0.6556279522636385,0.2812631870199118
2021-08-23 00:00:00,0.2642349508279484,-0.13624698781244862,-0.5672537792639951,0.2487341789587587
2021-08-24 00:00:00,0.41298680108666685,-0.15330071103268186,-0.5698946193972957,0.23419965344133944
2021-08-25 00:00:00,0.33538690639819174,-0.14225786681441108,-0.5864781526773399,0.22797277197556276
2021-08-26 00:00:00,0.3149730797323429,-0.13500530960209067,-0.6390079478681934,0.2944815486119761
2021-08-27 00:00:00,0.3616633065005819,-0.1197665274742721,-0.5747773681667692,0.25213407286371886
2021-08-30 00:00:00,0.32810243420622665,-0.29252905953970587,-0.5444114995010394,0.116592209756732
2021-08-31 00:00:00,0.47531024539857725,-0.21916321498722172,-0.508061143369021,0.09454018470600976
2021-09-01 00:00:00,0.5220463727853852,-0.2715661530070991,-0.5550325049735005,0.1315107708738431
2021-09-02 00:00:00,0.33038938102347887,-0.24124545901262592,-0.5793631847344051,0.11606404158417614
2021-09-03 00:00:00,0.34762515438005787,-0.22565971695205608,-0.5660138675943802,0.1687851027525138
2021-09-06 00:00:00,0.3855243013724114,-0.21907034423445146,-0.6091110903633423,0.1800612663794658
2021-09-07 00:00:00,0.40595504562248663,-0.19992307330325795,-0.5927749987127715,0.1291193952322794
2021-09-08 00:00:00,0.11281139412408868,-0.1769689046345028,-0.6222152397930975,0.11684147417333517
2021-09-09 00:00:00,-0.091768691205928,-0.18491661009732338,-0.7619208981114384,0.0876103286366106
2021-09-10 00:00:00,-0.14496258597360998,-0.2246084574942979,-0.744078496257569,0.04139941031955668
2021-09-13 00:00:00,0.01827291457771952,-0.21953114000939564,-0.7381760457887141,0.03290386427205327
2021-09-14 00:00:00,0.03722332023776067,-0.1732218009864235,-0.7838038956349981,0.0282793997746486
2021-09-15 00:00:00,-0.02476266110326302,-0.1448387529335655,-0.7148528137828563,0.01353998056635585
2021-09-16 00:00:00,-0.07578967240736346,-0.17012975902498137,-0.8231172062808273,0.0028945534140132814
2021-09-17 00:00:00,-0.1788744728482591,-0.1628217637007063,-0.7939264802979553,-0.05281895269833165
2021-09-20 00:00:00,-0.35707066499397977,-0.1677423751509798,-0.9329089870486564,-0.08246876058763554
2021-09-21 00:00:00,-0.3392477085683318,-0.16207812817073716,-0.8718359169894354,-0.11146370243757688
2021-09-22 00:00:00,-0.2546524418552392,-0.15768519367148634,-0.8433524806548333,-0.13417226396308352
2021-09-23 00:00:00,-0.19457291138967275,-0.1198984082018403,-0.8468706687859792,-0.16243092580965973
2021-09-24 00:00:00,-0.23063275750433762,-0.09948995943283453,-0.8589012455507201,-0.1227909482726633
2021-09-27 00:00:00,-0.23205567018696463,-0.10345403000575523,-0.7986586873647554,-0.1407835988874377
2021-09-28 00:00:00,-0.49952812221381826,-0.12969143388956209,-0.8309931983353986,-0.15211144855415615
2021-09-29 00:00:00,-0.4774373324185815,-0.11453695349902251,-0.7373660337861114,-0.2391880652856036
2021-09-30 00:00:00,-0.4160393796880147,-0.1247400068212062,-0.6100503437836079,0.05965641250548503
2021-10-01 00:00:00,-0.3543360903665788,-0.12927779871173403,-0.6961014795452916,0.048281196496763316
2021-10-04 00:00:00,-0.49675876425655413,-0.12809890969692997,-0.6871119382621826,0.07025786092950152
2021-10-05 00:00:00,-0.5592194394531885,-0.10218402515387223,-0.6000486535501324,0.05040038025017928
2021-10-06 00:00:00,-0.3824912625291069,-0.15552922703933683,-0.663681333303161,-0.002840509818669049
2021-10-07 00:00:00,-0.35741076847163994,-0.12874860703282595,-0.6579293133723483,0.04099426790467547
2021-10-08 00:00:00,-0.2676288432870273,-0.10914972120936675,-0.6365111961466627,-0.032729942486785714
2021-10-11 00:00:00,-0.26012010155026527,0.07763740576895453,-0.6107130392588929,-0.08056037520996341
2021-10-12 00:00:00,-0.2667186232034144,0.12283772937297313,-0.5758549464170813,-0.07114841816904673
2021-10-13 00:00:00,-0.1926246221170379,0.23731449587320128,-0.5910759920792238,-0.07173066497506954
2021-10-14 00:00:00,-0.16604522398761093,0.21761092962056885,-0.5974337860576636,-0.040829512360490934
2021-10-15 00:00:00,-0.10848636073449357,0.1317157529473806,-0.5834119414242634,-0.04682408360108337
2021-10-18 00:00:00,-0.12383421854032386,0.1496192649338833,-0.6458605681066423,-0.026574801447848857
2021-10-19 00:00:00,-0.40439876917015577,0.1561348924540069,-0.6237566927872935,-0.05099944164175369
2021-10-20 00:00:00,-0.37688882970915477,0.10930307979449436,-0.6098751967322954,-0.03726209725061142
2021-10-21 00:00:00,-0.3447898123309761,0.05463805155010268,-0.643809603846327,-0.024767566881459264
2021-10-22 00:00:00,-0.23601625700720766,0.0788804860242758,-0.5314591972186886,-0.08109825742476025
2021-10-25 00:00:00,-0.11812314665728517,0.09458167649126203,-0.49167822497483776,-0.059202378655379646
2021-10-26 00:00:00,-0.31118639065792647,0.11637374482167828,-0.4742567516881448,-0.10935436979292275
2021-10-27 00:00:00,-0.3135252078192518,0.06984721049068868,-0.46306008252793307,-0.10733212934578153
2021-10-28 00:00:00,-0.3339994475525187,-0.0071034153338671606,-0.30764802046305195,-0.12170577857401356
2021-10-29 00:00:00,-0.5916772047899642,-0.10749817838062431,-0.3122466805042162,-0.07663214504849823
2021-11-01 00:00:00,-0.48866563799291346,-0.06932791913317668,-0.15156843878166287,-0.13832364930969163
2021-11-02 00:00:00,-0.5040629831806499,-0.07983461380793372,-0.04319150789181063,-0.12276225106308032
2021-11-03 00:00:00,-0.4222642563426308,-0.10786064788902644,0.04382458252479006,-0.11537897252814734
2021-11-04 00:00:00,-0.652527106126461,-0.12119692301481264,-0.030158565589538652,-0.06315119617854294
2021-11-05 00:00:00,-0.6441271580856006,-0.11507988010515643,-0.06964559363162413,-0.13283236486247665
2021-11-08 00:00:00,-0.6494490342424654,-0.16921213545505762,-0.09394022522982819,-0.12615604033608765
2021-11-09 00:00:00,-0.5405277118663911,-0.22253505034203244,-0.10849168678517417,-0.10318223047035392
2021-11-10 00:00:00,-0.511308661070712,-0.1806309911318307,-0.05312817367353172,-0.08686773102498983
2021-11-11 00:00:00,-0.4556441430964195,-0.18839116701207662,0.09697759900753318,-0.5121525300893109
2021-11-12 00:00:00,-0.529399026258321,-0.18715024275041334,0.1510073675860654,-0.6846960756810268
2021-11-15 00:00:00,-0.5108683899340767,-0.16977159315829818,0.16401024939669098,-0.6870128144898667
2021-11-16 00:00:00,-0.5473836469454652,-0.11887599855752215,0.18536872874529245,-0.7517226622892343
2021-11-17 00:00:00,-0.6731341103272089,-0.11776500652707259,0.28915926091343874,-0.7869116203031012
2021-11-18 00:00:00,-0.7109297244425904,-0.15541401711101113,0.34282103919701834,-0.7875953119121266
2021-11-19 00:00:00,-0.6674540283451751,-0.1578346924466616,0.31532209613293904,-0.76455987156988
2021-11-22 00:00:00,-0.7653115070956272,-0.16710828672252567,0.3931172639554532,-0.8570359103108406
2021-11-23 00:00:00,-0.7028462424412261,-0.14801965026967062,0.4407933523738098,-0.907839119157822
2021-11-24 00:00:00,-0.6508090215883185,-0.13857016386153176,0.3791231476408057,-0.9035506855482522
2021-11-25 00:00:00,-0.6295058888602822,-0.10128134176232453,0.41143885296067706,-0.8842282588596112
2021-11-26 00:00:00,-0.8443600369263179,-0.263303396020618,0.10791519862152021,-0.8810457686563817
2021-11-29 00:00:00,-0.8287535899725595,-0.27822982672023716,0.12670682350422793,-0.8672146149730272
2021-11-30 00:00:00,-0.7856328377771652,-0.26303254852207836,0.15815464858991893,-0.8394067892868521
2021-12-01 00:00:00,-0.8125595365244219,-0.25399419373469095,0.14958588471473605,-0.7871411919921928
2021-12-02 00:00:00,-0.7739285845519938,-0.22216468219179725,0.20942332060636898,-0.7534096467056558
2021-12-03 00:00:00,-0.7016599764694086,-0.26581137649734926,0.20083894238538552,-0.7193980387563075
2021-12-06 00:00:00,-0.6041244378274792,-0.3172524365355291,0.23998138628647384,-0.7189320281284143
2021-12-07 00:00:00,-0.4855165696618368,-0.29600757239272857,0.2362464356296081,-0.7180844216237688
2021-12-08 00:00:00,-0.4790287051685661,-0.2795104215137746,0.16794886311670454,-0.7130783072143305
2021-12-09 00:00:00,-0.5910763940821293,-0.23044417844726384,0.11119175488295184,-0.7074323993967143
2021-12-10 00:00:00,-0.4255218616919541,-0.18174061983264023,0.12577680403757985,-0.7265093283206965
2021-12-13 00:00:00,-0.4521268388977742,-0.16525022422260002,0.10360259193098158,-0.7270105821966282
2021-12-14 00:00:00,-0.5484263681021637,-0.15473146745069746,0.1204139583392904,-0.7817114529702845
2021-12-15 00:00:00,-0.5220247922943166,-0.1492466477215442,0.15082375666854708,-0.7827613961350739
2021-12-16 00:00:00,-0.2876617338397465,-0.08643684263994598,0.13593764086776208,-0.7452700606656932
2021-12-17 00:00:00,-0.31471673837650005,-0.15311068708259515,0.11117639598915448,-0.7257928297914014
2021-12-20 00:00:00,-0.4094523380343251,-0.22192856748574627,-0.03824573753404882,-0.7865454577470844
2021-12-21 00:00:00,-0.4269257781770996,-0.23640578268261336,-0.027090763257054465,-0.761934322604438
2021-12-22 00:00:00,-0.38219734028585406,-0.2289067318508551,0.009661638674290417,-0.7473845714713111
2021-12-23 00:00:00,-0.4314442285493869,-0.25828019789697065,0.014618623704041477,-0.7202250230462265
2021-12-24 00:00:00,-0.31790097121563715,-0.35322398924306675,0.006724890993116366,-0.7074632031671158
2021-12-27 00:00:00,-0.2593116809293475,-0.33684391322801094,-0.013832091627811889,-0.697943673608713
2021-12-28 00:00:00,-0.27820797893684407,-0.4092125416766742,0.0513752217348888,-0.6574996697784637
2021-12-29 00:00:00,-0.28170860676141907,-0.45771002817978823,0.1325674167123281,-0.657100186348481
2021-12-30 00:00:00,-0.33549177917648293,-0.47104106005945934,0.20823191248110637,-0.6298097235797029
2021-12-31 00:00:00,-0.4476663761820336,-0.4818712482438353,0.2082660021002959,-0.6466781753141275
2022-01-03 00:00:00,-0.45941682435281994,-0.41872511096996623,0.22307396304710014,-0.592236334827868
2022-01-04 00:00:00,-0.6264779623512616,-0.4151002057966616,0.25562218167178774,-0.604120887559949
2022-01-05 00:00:00,-0.7795919695331104,-0.3899396033667232,0.29973090612234354,-0.5994605191240984
2022-01-06 00:00:00,-0.7540862168968371,-0.42686625873404727,0.1687045364904919,-0.5929675484667288
2022-01-07 00:00:00,-0.5942612247614659,-0.30798052867639986,0.28051661962287067,-0.5770619481571336
2022-01-10 00:00:00,-0.6168558035132713,-0.23079702371760494,0.31095298747398875,-0.5316758667306486
2022-01-11 00:00:00,-0.572909642364766,-0.25315493332842537,0.35334899387116986,-0.5386374040186742
2022-01-12 00:00:00,-0.5218747293057221,-0.2720574540029728,0.3480404930118805,-0.5025087069453681
2022-01-13 00:00:00,-0.35626696775800354,-0.2501674917911331,0.30940225842271685,-0.44216696422589946
2022-01-14 00:00:00,-0.2835895834134863,-0.22270452744195993,0.25416007042609323,-0.4539178278727148
2022-01-17 00:00:00,-0.2709366139733661,-0.15941301748412615,0.2655774442424691,-0.49017710540730214
2022-01-18 00:00:00,-0.2505421872471074,-0.18812767284214058,0.3360930870262609,-0.46985908967272183
2022-01-19 00:00:00,-0.20372259757018316,-0.20290873822155128,0.4338231370754582,-0.5436433447402947
2022-01-20 00:00:00,-0.1557779260427311,-0.26954350833032203,0.40074430115025345,-0.5193935921382441
2022-01-21 00:00:00,-0.1202123403664185,-0.2778654927950769,0.19977183945654123,-0.5421930796690205
2022-01-24 00:00:00,-0.2119270413035678,-0.4225052070319719,-0.27924209446243364,-0.5311199925069722
2022-01-25 00:00:00,-0.12135011452257959,-0.40231118527609533,-0.22513960197671548,-0.5981489816601161
2022-01-26 00:00:00,-0.046291949724084853,-0.37076274010441834,-0.1764387944994072,-0.6416600067294626
2022-01-27 00:00:00,-0.003021034955846014,-0.38580875748687227,-0.18993682521138222,-0.6873306885377207
2022-01-28 00:00:00,-0.02470419118659744,-0.36132675040555085,-0.15651919960541738,-0.7110334994978756
2022-01-31 00:00:00,0.08048544899600525,-0.30362038313287687,-0.023932020242187588,-0.7379821138620177
2022-02-01 00:00:00,0.15970113183553641,-0.3872059301822294,-0.008334073260817238,-0.6936278179671558
2022-02-02 00:00:00,0.12298260656472308,-0.3548066069127318,-0.010526486053626478,-0.6527615573968637
2022-02-03 00:00:00,0.1513807821923984,-0.38738254658896054,-0.008544963482407282,-0.5988987022791991
2022-02-04 00:00:00,0.16110781641747815,-0.3779786024817293,-0.010192075491404147,-0.529953691728504
2022-02-07 00:00:00,0.09323384277036682,-0.43576831391756016,0.0673413299521093,-0.5461799020684458
2022-02-08 00:00:00,0.132362677611881,-0.3870629663157481,0.13046208509789795,-0.5187891179065564
2022-02-09 00:00:00,0.1570818389035366,-0.35523026840044913,0.1447461089980628,-0.5186082049175594
2022-02-10 00:00:00,0.2821085740431575,-0.32366535424932696,0.11225607045995135,-0.469712145428928
2022-02-11 00:00:00,0.41399047773946746,-0.429734051119904,0.08377330803974893,-0.4891758404137
2022-02-14 00:00:00,0.43780456950459884,-0.6089591239828968,0.03422688466525105,-0.6551811314947747
2022-02-15 00:00:00,0.662332241339699,-0.6136731786706591,0.06440697905381416,-0.6674788912346203
2022-02-16 00:00:00,0.7941306472137634,-0.7429107882955234,0.10286328854183903,-0.5713592095926666
