,"('GDP growth (annual %)', 'Brazil')","('GDP growth (annual %)', 'India')","('GDP growth (annual %)', 'Poland')","('GDP growth (annual %)', 'South Africa')","('Inflation, consumer prices (annual %)', 'Brazil')","('Inflation, consumer prices (annual %)', 'India')","('Inflation, consumer prices (annual %)', 'Poland')","('Inflation, consumer prices (annual %)', 'South Africa')",ABEV3.SA,ANH.JO,BAJFINANCE.NS,BBDC4.SA,BHARTIARTL.NS,BHP,BRLUSD=X,CDR.WA,CFR.JO,DNP.WA,FSR.JO,GGBR4.SA,GLN.JO,HDB,HINDUNILVR.NS,ICICIBANK.NS,INFY,INRUSD=X,ITUB,KGH.WA,KOTAKBANK.NS,LPP.WA,LREN3.SA,MBK.WA,MGLU3.SA,MTN.JO,NPN.JO,PEO.WA,PETR4.SA,PKO.WA,PLNUSD=X,PZU.WA,RELIANCE.NS,RENT3.SA,SBIN.NS,SBK.JO,SOL.JO,SPL.WA,TCS.NS,TPE.WA,VALE,VOD.JO,WEGE3.SA,ZARUSD=X,^BVSP,^J203.JO,^NSEI,^WIG20
2022-12-02 00:00:00,,,,,,,,,13.437616348266602,104750.7265625,657.3735961914062,11.841306686401367,833.1231079101562,55.73221969604492,0.1929161250591278,124.9664535522461,,35.45000076293945,6113.0341796875,21.737010955810547,11835.087890625,32.60893249511719,2494.617919921875,908.1172485351562,18.790021896362305,0.012321006506681442,3.7009260654449463,114.89891815185547,1924.880126953125,8582.7685546875,17.699981689453125,312.0,29.419483184814453,13185.2783203125,53132.94921875,65.20983123779297,15.12631607055664,24.936817169189453,0.2246595323085785,25.01426124572754,1242.6522216796875,52.51005172729492,574.6016235351562,16911.8125,28231.095703125,216.81919860839844,3148.806640625,2.0999999046325684,13.05303955078125,12429.8427734375,36.65298843383789,0.05706189572811127,111924.0,74322.90625,18696.099609375,
2022-12-05 00:00:00,,,,,,,,,13.182523727416992,102610.7734375,655.8670043945312,11.402169227600098,828.6563110351562,54.89750671386719,0.1916443109512329,125.43759155273438,,35.0,6228.826171875,21.422489166259766,11949.0791015625,32.69978713989258,2499.149169921875,911.0447998046875,18.38053321838379,0.012281617149710655,3.524691343307495,117.86373901367188,1932.506591796875,8466.54296875,16.31952476501465,308.6000061035156,27.9666690826416,13266.201171875,54168.4921875,65.8889389038086,14.957015991210938,25.351421356201172,0.22581443190574646,25.14083480834961,1224.5294189453125,50.24445343017578,583.822998046875,17206.1796875,28177.138671875,215.5343475341797,3136.675537109375,2.114000082015991,12.850061416625977,12474.7822265625,35.64801025390625,0.05783756822347641,109401.0,74693.421875,18701.05078125,
2022-12-06 00:00:00,,,,,,,,,13.207209587097168,102934.7734375,659.6187133789062,11.671821594238281,818.1030883789062,55.125953674316406,0.18939393758773804,128.34288024902344,,35.13999938964844,6283.72802734375,21.702064514160156,11643.1015625,32.618499755859375,2532.250244140625,900.359375,18.064109802246094,0.012210161425173283,3.627495765686035,117.03748321533203,1929.31640625,8506.7744140625,17.144624710083008,296.3999938964844,28.32987403869629,13287.1796875,53185.94921875,64.06769561767578,14.968690872192383,24.919540405273438,0.22293561697006226,25.23576545715332,1228.067138671875,50.0303840637207,575.92578125,17461.634765625,27777.462890625,212.00099182128906,3099.54931640625,2.0899999141693115,13.084267616271973,12582.6337890625,35.75229263305664,0.05732863396406174,109533.0,74557.3125,18642.75,
2022-12-07 00:00:00,,,,,,,,,13.166067123413086,101754.7890625,652.3958740234375,11.540844917297363,818.7411499023438,54.87115478515625,0.1910584568977356,126.12464141845703,,35.119998931884766,6233.8173828125,21.653139114379883,11398.1220703125,32.30771255493164,2582.61767578125,899.8714599609375,18.045495986938477,0.012140017934143543,3.627495765686035,116.79446411132812,1905.58935546875,8538.06640625,17.485769271850586,295.0,26.695457458496094,13550.92578125,53238.33984375,64.468994140625,14.799389839172363,24.815887451171875,0.2232760190963745,25.322784423828125,1209.9442138671875,49.780635833740234,574.1287841796875,17356.857421875,26962.126953125,211.35858154296875,3095.2001953125,2.130000114440918,12.623664855957031,13162.8330078125,35.325660705566406,0.05775239318609238,109361.0,74011.1171875,18560.5,
2022-12-08 00:00:00,,,,,,,,,12.91920280456543,102174.78125,648.1368408203125,11.209567070007324,817.3667602539062,55.76736068725586,0.19215987622737885,124.1419906616211,,35.7400016784668,6175.92138671875,21.61819076538086,11566.109375,32.527652740478516,2580.80517578125,909.3859252929688,18.222320556640625,0.012157537043094635,3.47329044342041,118.7872085571289,1891.1837158203125,8538.06640625,16.763809204101562,285.6000061035156,25.78744888305664,13189.2744140625,54416.48046875,63.65097427368164,14.466623306274414,24.3062686920166,0.2241603136062622,25.84490203857422,1209.37353515625,47.871829986572266,578.4793701171875,17159.28125,27133.984375,208.30703735351562,3067.686767578125,2.1470000743865967,12.826642036437988,12957.115234375,35.268775939941406,0.058300234377384186,107245.0,74467.2578125,18609.349609375,
2022-12-09 00:00:00,,,,,,,,,12.762856483459473,103577.75,641.7855224609375,11.016963958740234,819.6246948242188,56.21546936035156,0.19141320884227753,128.951416015625,,36.90999984741211,6076.10009765625,21.995620727539062,11573.1083984375,32.84800720214844,2596.831298828125,907.4342041015625,17.207901000976562,0.012153740040957928,3.4305942058563232,118.15536499023438,1882.26123046875,8582.7685546875,16.454395294189453,281.20001220703125,25.424243927001953,13057.4013671875,55938.0,63.77444076538086,14.42575454711914,24.694963455200195,0.2255350947380066,25.686687469482422,1191.04541015625,47.104732513427734,583.0663452148438,16918.79296875,27079.03125,207.82521057128906,3014.7666015625,2.0899999141693115,13.22479248046875,12902.193359375,35.17396545410156,0.058284904807806015,107689.0,74548.140625,18496.599609375,
2022-12-12 00:00:00,,,,,,,,,12.540678977966309,104437.734375,640.7072143554688,10.893694877624512,813.2435913085938,55.433475494384766,0.19102196395397186,132.0333709716797,,37.79999923706055,6091.0732421875,21.84884262084961,11602.1064453125,33.13966751098633,2592.0615234375,907.824462890625,17.133447647094727,0.01213400810956955,3.4006335735321045,117.13468933105469,1860.029541015625,8734.7548828125,16.240190505981445,289.3999938964844,25.424243927001953,13087.373046875,55838.40234375,65.2406997680664,13.958712577819824,25.04910659790039,0.22443097829818726,25.96356964111328,1192.871337890625,45.9541015625,579.8034057617188,17012.59375,26901.173828125,209.11007690429688,3008.998046875,2.117000102996826,12.670504570007324,12818.30859375,34.197444915771484,0.057733722031116486,105264.0,74422.1796875,18497.150390625,
2022-12-13 00:00:00,,,,,,,,,12.573594093322754,106423.6953125,651.8936157226562,10.570120811462402,822.717041015625,55.67071533203125,0.18792399764060974,134.48715209960938,,37.75,6116.0283203125,21.639163970947266,11845.0869140625,33.31657791137695,2585.43212890625,910.4104614257812,17.43126106262207,0.01209998968988657,3.243335247039795,124.23081970214844,1862.77099609375,8810.7470703125,15.8038330078125,290.0,25.424243927001953,13312.15625,57897.49609375,66.08958435058594,13.614269256591797,25.429161071777344,0.22489973902702332,26.825857162475586,1198.3037109375,44.11665344238281,583.3027954101562,16927.77734375,27079.03125,215.213134765625,3050.794189453125,2.119999885559082,12.67520523071289,12965.10546875,33.93198013305664,0.05692977458238602,103892.0,75835.453125,18608.0,
2022-12-14 00:00:00,,,,,,,,,12.450161933898926,104848.7265625,655.3499755859375,10.79354190826416,814.0289916992188,54.836002349853516,0.18893592059612274,139.96400451660156,,38.06999969482422,6106.0458984375,21.750988006591797,11472.115234375,33.11576461791992,2560.963623046875,899.4810180664062,17.421953201293945,0.012135555036365986,3.26580548286438,124.66825103759766,1867.4566650390625,9020.8466796875,16.224319458007812,295.0,23.88062858581543,13321.1474609375,57098.9375,66.18219757080078,12.534235000610352,25.472349166870117,0.22660872340202332,26.62017250061035,1193.9669189453125,44.79454803466797,591.5782470703125,17091.42578125,26927.15234375,214.08889770507812,3081.2373046875,2.1050000190734863,12.855382919311523,12922.166015625,35.13604736328125,0.058025844395160675,103803.0,74294.671875,18660.30078125,
2022-12-15 00:00:00,,,,,,,,,12.343186378479004,104350.734375,652.41552734375,10.66257095336914,811.2310791015625,54.18580627441406,0.18949441611766815,127.4987564086914,,37.81999969482422,5971.28857421875,21.13592529296875,11417.1201171875,32.65196990966797,2540.54931640625,886.8439331054688,16.910091400146484,0.012120036408305168,3.26580548286438,122.43247985839844,1857.4871826171875,8922.501953125,15.819705963134766,285.0,23.608226776123047,12367.0673828125,56672.76171875,64.91658782958984,12.86700439453125,25.247770309448242,0.2282630354166031,26.66763687133789,1177.0079345703125,44.88373947143555,582.546142578125,16803.044921875,26608.412109375,206.21913146972656,3026.073974609375,2.0399999618530273,12.847550392150879,12366.9306640625,35.15501403808594,0.058278147131204605,103738.0,72989.34375,18414.900390625,
2022-12-16 00:00:00,,,,,,,,,12.219754219055176,,649.6090087890625,10.647163391113281,807.697021484375,53.75527572631836,0.18826009333133698,130.1881103515625,,37.619998931884766,,21.08699607849121,,32.943634033203125,2548.228515625,880.208251953125,16.500598907470703,0.0120688546448946,3.3182389736175537,120.87716674804688,1834.90673828125,8837.568359375,15.423023223876953,281.20001220703125,21.519807815551758,,,64.73136901855469,12.872841835021973,24.97136688232422,0.2267925888299942,26.49359893798828,1171.1876220703125,44.33072280883789,570.6294555664062,,,205.7373504638672,2966.69873046875,2.055000066757202,12.589034080505371,,35.50580596923828,0.05714612081646919,102825.0,,18269.0,
2022-12-19 00:00:00,,,,,,,,,12.532449722290039,103457.75,658.4813842773438,10.93991756439209,825.0241088867188,53.438961029052734,0.18844780325889587,126.36021423339844,,38.029998779296875,6252.783203125,20.79344367980957,11390.1220703125,32.86713409423828,2592.87255859375,884.5507202148438,16.640199661254883,0.01208809856325388,3.4305942058563232,120.342529296875,1852.452880859375,8886.740234375,16.16878318786621,279.20001220703125,23.69902992248535,12569.8720703125,56596.96484375,64.70050048828125,13.065498352050781,25.135480880737305,0.22571884095668793,26.73883628845215,1186.5716552734375,46.12357711791992,571.6698608398438,17560.421875,26845.21875,205.57672119140625,2931.7236328125,2.115000009536743,12.612534523010254,12436.833984375,36.193546295166016,0.05690806731581688,104530.0,73359.6015625,18420.44921875,
2022-12-20 00:00:00,,,,,,,,,12.577754974365234,103497.75,654.1337280273438,11.332834243774414,813.7835083007812,54.07158660888672,0.18897874653339386,125.63389587402344,,38.5099983215332,6238.80810546875,21.28270149230957,11544.109375,33.474361419677734,2551.328857421875,887.72216796875,16.80771827697754,0.012109191156923771,3.5354604721069336,122.09225463867188,1841.4366455078125,8967.203125,16.8510799407959,282.20001220703125,25.605846405029297,12549.8916015625,55377.02734375,66.05872344970703,13.468320846557617,25.4896240234375,0.22656409442424774,27.371706008911133,1196.8428955078125,48.16617202758789,571.6698608398438,17317.94140625,26790.263671875,206.0585479736328,2970.0859375,2.130000114440918,12.878886222839355,12402.880859375,36.48788833618164,0.057694412767887115,106979.0,73040.5078125,18385.30078125,
2022-12-21 00:00:00,,,,,,,,,12.43049430847168,103951.75,642.6962890625,11.42528247833252,799.1070556640625,55.0556640625,0.19236688315868378,127.69507598876953,,38.72999954223633,6284.7255859375,21.268722534179688,11608.10546875,33.13966751098633,2543.36376953125,870.6937866210938,16.95662498474121,0.012101131491363049,3.5654211044311523,125.10567474365234,1809.0362548828125,9441.0439453125,16.55753517150879,293.20001220703125,23.69902992248535,12638.8056640625,55597.015625,67.10824584960938,13.760221481323242,26.27564811706543,0.22760379314422607,27.42708396911621,1179.8155517578125,47.40800476074219,561.2191162109375,17360.849609375,27475.70703125,208.94947814941406,2992.609619140625,2.135999917984009,12.996394157409668,12415.8642578125,36.45940399169922,0.057777415961027145,107313.0,73836.90625,18199.099609375,
2022-12-22 00:00:00,,,,,,,,,12.491129875183105,103967.75,639.1463623046875,11.46380615234375,801.6594848632812,53.957359313964844,0.1923113912343979,124.75052642822266,,38.20000076293945,6235.8134765625,20.870325088500977,11575.1083984375,32.541996002197266,2523.474365234375,869.1324462890625,16.68673324584961,0.012065840885043144,3.5729117393493652,120.342529296875,1820.4512939453125,9387.40234375,16.382993698120117,301.3999938964844,23.608226776123047,12632.8115234375,55996.99609375,67.0465087890625,14.005417823791504,26.146081924438477,0.22776953876018524,27.648590087890625,1176.7569580078125,47.6889762878418,561.2191162109375,17258.068359375,27044.060546875,209.91310119628906,2984.506591796875,2.1050000190734863,12.957225799560547,12374.9208984375,36.97210693359375,0.05820823088288307,107317.0,73225.1328125,18127.349609375,
2022-12-23 00:00:00,,,,,,,,,12.664377212524414,103341.7578125,627.71875,11.664114952087402,793.85498046875,54.51969528198242,0.19358836114406586,126.90985870361328,,38.209999084472656,6332.64013671875,20.059555053710938,11527.1123046875,31.958669662475586,2500.341552734375,857.6663208007812,16.67742347717285,0.012066379189491272,3.6478171348571777,120.63414764404297,1816.3638916015625,9682.4345703125,17.514936447143555,300.0,24.33463478088379,12886.5673828125,55193.0390625,66.13587951660156,14.66511344909668,25.886953353881836,0.2286367416381836,27.395442962646484,1142.245849609375,50.29591751098633,542.8711547851562,17327.91796875,27377.787109375,208.46766662597656,2955.8037109375,2.0859999656677246,13.074731826782227,12459.8017578125,36.55434799194336,0.058411210775375366,109698.0,73493.46875,17806.80078125,
2022-12-26 00:00:00,,,,,,,,,12.577754974365234,,633.5384521484375,11.386761665344238,796.1619873046875,,0.19363708794116974,,,,,19.696107864379883,,,2496.859375,871.620849609375,,0.01210593618452549,,,1807.9896240234375,,16.578353881835938,,24.153032302856445,,,,14.56003189086914,,0.229206383228302,,1152.22021484375,48.92053985595703,564.7183837890625,,,,2978.2802734375,,,,36.260009765625,0.05896400287747383,108738.0,,18014.599609375,
2022-12-27 00:00:00,,,,,,,,,12.577754974365234,,640.5299072265625,11.332834243774414,799.8923950195312,55.125953674316406,0.19166266918182373,124.69163513183594,,37.68000030517578,,20.674625396728516,,32.3985595703125,2473.774658203125,878.890869140625,16.77979850769043,0.012062303721904755,3.438084602355957,121.89784240722656,1815.3170166015625,9530.44921875,16.31418800354004,287.0,22.881820678710938,,,65.4876480102539,14.659279823303223,25.653738021850586,0.22925741970539093,27.3321533203125,1161.6468505859375,47.09568405151367,569.2581176757812,,,205.41612243652344,2984.32373046875,2.049999952316284,13.223576545715332,,36.08910369873047,0.05875271186232567,108347.0,,18132.30078125,
2022-12-28 00:00:00,,,,,,,,,12.603740692138672,103942.75,637.713623046875,11.679521560668945,789.0936889648438,54.247314453125,0.18895375728607178,123.35678100585938,,37.5,6238.80810546875,20.583763122558594,11778.091796875,32.29814910888672,2464.569091796875,877.2318725585938,16.714651107788086,0.0120807820931077,3.5579309463500977,121.84923553466797,1814.5194091796875,9378.4619140625,16.682418823242188,293.0,24.425434112548828,12821.6298828125,56710.7578125,66.10502624511719,14.47829818725586,25.86104393005371,0.2274775505065918,27.48246192932129,1161.5328369140625,48.80367660522461,568.4542236328125,17078.455078125,27424.75,206.3797607421875,2982.126220703125,2.0799999237060547,13.254911422729492,12434.8369140625,36.74424362182617,0.05816151201725006,110237.0,74277.5625,18122.5,
2022-12-29 00:00:00,,,,,,,,,12.577754974365234,102682.7734375,641.1405029296875,11.671821594238281,805.7335815429688,54.6866340637207,0.18986861407756805,126.47799682617188,,37.66999816894531,6168.93310546875,20.527847290039062,11470.1162109375,32.695003509521484,2449.73583984375,886.1119995117188,16.975236892700195,0.012069715186953545,3.5354604721069336,124.76545715332031,1813.173583984375,9584.0908203125,16.39423942565918,296.79998779296875,24.879440307617188,12781.66796875,57096.9375,67.44780731201172,14.303156852722168,26.387937545776367,0.2266813963651657,28.241907119750977,1161.0079345703125,47.823829650878906,578.6212158203125,16863.912109375,26952.1328125,210.07373046875,2992.79248046875,2.1050000190734863,13.223576545715332,12387.9013671875,36.5638427734375,0.05866789072751999,110031.0,73597.140625,18191.0,
2022-12-30 00:00:00,,,,,,,,,,102381.7734375,647.4722290039062,,791.3516235351562,54.51969528198242,0.1892290860414505,127.24356842041016,,37.529998779296875,6200.8759765625,,11403.12109375,32.709346771240234,2443.05810546875,869.3275756835938,16.761184692382812,0.012072177603840828,3.530212640762329,123.21013641357422,1821.6475830078125,9521.5087890625,,296.0,,12717.7294921875,56483.76953125,66.75325775146484,,26.163358688354492,0.22806578874588013,28.020401000976562,1162.7880859375,,580.4181518554688,16743.171875,26921.158203125,208.30703735351562,2981.760009765625,2.11899995803833,13.294081687927246,12253.0869140625,,0.059099555015563965,,73048.5703125,18105.30078125,
2023-01-02 00:00:00,,,,,,,,,12.291894912719727,,645.3599853515625,11.363649368286133,798.6162719726562,,0.1891968548297882,126.94911193847656,,36.91999816894531,,20.59075164794922,,,2440.530029296875,880.6473388671875,,0.012084621004760265,,124.08500671386719,1819.454345703125,9458.92578125,15.473668098449707,297.3999938964844,23.517427444458008,,,66.76869201660156,13.380752563476562,26.146081924438477,0.22928066551685333,27.379619598388672,1175.8896484375,46.07088851928711,578.9995727539062,,,205.57672119140625,2986.109130859375,2.134999990463257,,,36.174556732177734,0.05917159840464592,106376.0,,18197.44921875,
2023-01-03 00:00:00,,,,,,,,,12.27457046508789,102319.78125,650.52978515625,10.799732208251953,802.64111328125,53.948577880859375,0.18656261265277863,126.61539459228516,,35.939998626708984,6234.8154296875,20.632688522338867,11319.1279296875,32.704566955566406,2424.933349609375,879.5739135742188,16.965930938720703,0.012091021053493023,3.252892255783081,126.85540771484375,1827.2303466796875,9825.4814453125,15.105433464050293,322.20001220703125,23.06342124938965,13057.4013671875,59796.79296875,70.1488037109375,13.042147636413574,27.433090209960938,0.2287840098142624,27.561569213867188,1167.28466796875,44.93821334838867,579.188720703125,16773.107421875,26978.109375,215.69496154785156,3031.796142578125,2.1619999408721924,12.808381080627441,12429.8427734375,35.27256393432617,0.05922349914908409,104166.0,74436.4765625,18232.55078125,
2023-01-04 00:00:00,,,,,,,,,12.34386920928955,102957.7734375,647.05859375,10.830587387084961,796.9473266601562,55.15231704711914,0.1825317144393921,125.14313507080078,,36.0,6270.7509765625,20.534835815429688,10482.19140625,32.436805725097656,2419.25732421875,877.3782348632812,16.84494400024414,0.012079381383955479,3.2753775119781494,128.79954528808594,1815.16748046875,9798.66015625,15.201494216918945,334.0,23.15422248840332,12937.5166015625,61195.515625,72.13983154296875,13.456642150878906,28.219112396240234,0.22580718994140625,28.360570907592773,1149.7095947265625,45.468589782714844,572.379150390625,16826.9921875,25840.03515625,227.09803771972656,3034.8173828125,2.2060000896453857,12.965058326721191,12378.9150390625,35.50994873046875,0.05878204107284546,105334.0,74567.609375,18042.94921875,
2023-01-05 00:00:00,,,,,,,,,12.378519058227539,104124.7421875,600.683349609375,11.301145553588867,792.333251953125,55.64435577392578,0.18415866792201996,130.10960388183594,,35.279998779296875,6264.76171875,21.038074493408203,10478.19140625,32.01605224609375,2464.664306640625,857.9102783203125,16.45406723022461,0.012096798978745937,3.4477648735046387,132.68783569335938,1814.7188720703125,10004.2890625,14.96934986114502,336.3999938964844,24.153032302856445,12961.494140625,60732.9375,72.91153717041016,13.941200256347656,28.66826820373535,0.2273295521736145,28.281461715698242,1147.6551513671875,45.84614562988281,572.2845458984375,16840.9609375,26746.298828125,230.47079467773438,3031.567626953125,2.2170000076293945,13.38808822631836,12189.1767578125,35.58588790893555,0.059275105595588684,107518.0,75439.296875,17992.150390625,
2023-01-06 00:00:00,,,,,,,,,12.404505729675293,104192.7421875,588.901123046875,11.617424011230469,781.4364624023438,58.02547073364258,0.18692287802696228,,,,6206.86572265625,21.19883155822754,10836.1650390625,32.22643280029297,2457.748779296875,849.0789184570312,16.57505226135254,0.012099916115403175,3.5826802253723145,,1781.321533203125,,15.521693229675293,,25.06104278564453,12975.48046875,62761.43359375,,13.859468460083008,,0.22488410770893097,,1158.0863037109375,46.71812057495117,568.075927734375,16640.390625,26973.115234375,,2940.422119140625,,13.83461856842041,12283.046875,36.10809326171875,0.058305978775024414,108836.0,76858.9375,17859.44921875,
2023-01-09 00:00:00,,,,,,,,,12.473804473876953,102847.7734375,590.1763916015625,11.764605522155762,804.4083251953125,57.65644454956055,0.19140954315662384,131.26779174804688,,36.529998779296875,6399.52001953125,21.632173538208008,11187.138671875,32.22643280029297,2503.15576171875,852.2503662109375,16.751876831054688,0.012154596857726574,3.612659454345703,143.96388244628906,1806.3446044921875,10487.0693359375,15.561721801757812,345.0,25.69664764404297,12987.46875,65230.8984375,75.98295593261719,13.935362815856934,29.739336013793945,0.227140873670578,28.953887939453125,1185.4302978515625,46.66419219970703,574.7435913085938,17088.43359375,27770.46875,237.53749084472656,3039.670166015625,2.174999952316284,13.724943161010742,12398.8876953125,36.00365447998047,0.05851374939084053,109227.0,78342.703125,18101.19921875,
2023-01-10 00:00:00,,,,,,,,,12.595078468322754,103105.7578125,581.3927001953125,12.117705345153809,778.343994140625,58.675662994384766,0.19034205377101898,135.6060791015625,,36.5,6290.71533203125,22.233259201049805,11124.142578125,31.35622215270996,2522.04345703125,840.5402221679688,16.593666076660156,0.012168396264314651,3.7250864505767822,146.6370849609375,1790.0447998046875,11202.2998046875,16.026012420654297,356.0,27.694265365600586,12877.57421875,64716.7265625,77.01705169677734,14.063800811767578,30.231678009033203,0.2288976013660431,29.207033157348633,1167.9010009765625,48.16542434692383,562.8742065429688,16941.74609375,27980.298828125,239.94654846191406,3008.952392578125,2.1429998874664307,14.069633483886719,12334.9755859375,35.6523551940918,0.05911213532090187,110912.0,78000.3125,17914.150390625,
2023-01-11 00:00:00,,,,,,,,,12.378519058227539,103407.7578125,580.5655517578125,12.358454704284668,751.5435180664062,59.132564544677734,0.19237059354782104,133.2504425048828,,36.52000045776367,6277.73876953125,22.456918716430664,11129.1416015625,31.8343563079834,2473.774658203125,845.3706665039062,16.863557815551758,0.012249288149178028,3.8000376224517822,146.345458984375,1796.325439453125,10227.7978515625,16.666406631469727,339.79998779296875,27.512666702270508,12974.4814453125,66526.4296875,76.36881256103516,14.174722671508789,29.756607055664062,0.22921279072761536,29.112106323242188,1153.178955078125,49.45990753173828,564.340087890625,16805.037109375,27802.443359375,235.28897094726562,3047.681396484375,2.180000066757202,14.022629737854004,12447.8193359375,36.6492919921875,0.05955110490322113,111763.0,78522.1015625,17895.69921875,
2023-01-12 00:00:00,,,,,,,,,12.213934898376465,101446.796875,580.826416015625,12.069558143615723,743.0518188476562,60.61745834350586,0.19385479390621185,127.53802490234375,,36.61000061035156,6425.47314453125,22.54079246520996,10932.158203125,31.8917293548584,2470.721923828125,839.857177734375,17.124141693115234,0.012250128202140331,3.7925429344177246,146.88009643554688,1774.0439453125,9610.912109375,17.00261878967285,344.3999938964844,28.965478897094727,13398.0732421875,65696.4765625,78.21321105957031,14.379053115844727,30.732662200927734,0.2298765927553177,28.890602111816406,1128.2769775390625,49.0194206237793,562.6377563476562,17227.13671875,28302.037109375,240.10719299316406,3052.854736328125,2.253000020980835,14.398653984069824,12660.525390625,36.5638427734375,0.05918112397193909,111877.0,78627.546875,17858.19921875,
2023-01-13 00:00:00,,,,,,,,,12.02336311340332,102715.7734375,588.6450805664062,12.029427528381348,750.3163452148438,60.87226104736328,0.1957828402519226,129.69735717773438,,36.349998474121094,6505.32958984375,22.66659927368164,11389.1220703125,32.2838020324707,2503.107666015625,852.3479614257812,17.235822677612305,0.01232808455824852,3.770056962966919,149.5046844482422,1774.841552734375,9423.1640625,16.1220703125,343.6000061035156,31.144699096679688,13553.921875,67362.1875,77.94310760498047,14.344021797180176,30.508081436157227,0.23135830461978912,28.669095993041992,1126.4510498046875,48.28228759765625,567.5556640625,17196.201171875,28749.67578125,238.98294067382812,3089.66064453125,2.2290000915527344,14.43782901763916,12734.423828125,37.00060272216797,0.059845227748155594,110916.0,79333.71875,17956.599609375,
2023-01-16 00:00:00,,,,,,,,,11.434320449829102,103797.75,591.904541015625,11.660280227661133,745.2606201171875,,0.19682326912879944,126.4387435913086,,36.86000061035156,6472.388671875,22.28917121887207,11519.1123046875,,2477.447265625,844.3460693359375,,0.012303452007472515,,146.10243225097656,1779.3277587890625,9610.912109375,15.793867111206055,350.6000061035156,34.958335876464844,13012.4443359375,66129.8515625,78.56048583984375,14.034608840942383,30.93996238708496,0.2307676523923874,28.645360946655273,1115.7232666015625,48.31824493408203,570.2984619140625,17183.228515625,28911.544921875,242.9981231689453,3121.96630859375,2.194999933242798,,12740.4150390625,35.785282135009766,0.05959475412964821,109213.0,79167.796875,17894.849609375,
2023-01-17 00:00:00,,,,,,,,,12.006037712097168,105297.71875,589.34912109375,11.740532875061035,751.6907958984375,59.53673553466797,0.19432570040225983,127.00801086425781,,36.29999923706055,6427.4697265625,22.610687255859375,11559.109375,32.03517532348633,2544.6513671875,844.2484741210938,17.37541961669922,0.012247007340192795,3.8225228786468506,144.6929473876953,1792.1383056640625,9432.1044921875,15.961969375610352,335.20001220703125,34.41353225708008,13442.0302734375,67096.3984375,75.45819091796875,14.898634910583496,29.920724868774414,0.23104821145534515,28.3526611328125,1131.5638427734375,49.9723014831543,560.79345703125,16862.91796875,28816.623046875,235.77081298828125,3163.494873046875,2.1989998817443848,14.100970268249512,12673.5078125,36.37394714355469,0.05867418646812439,111439.0,79385.109375,18053.30078125,
2023-01-18 00:00:00,,,,,,,,,11.936738014221191,103194.7578125,590.6982421875,11.917080879211426,762.34228515625,59.800323486328125,0.19609381258487701,130.81629943847656,,36.189998626708984,6437.45166015625,23.351564407348633,11986.076171875,32.824100494384766,2562.441650390625,848.493408203125,17.449872970581055,0.012266101315617561,3.830019235610962,148.3867950439453,1793.583740234375,9476.806640625,16.530324935913086,332.79998779296875,32.32510757446289,13511.962890625,67140.3984375,74.00736999511719,14.635924339294434,29.480205535888672,0.22983941435813904,28.20235252380371,1129.692138671875,52.093807220458984,559.3748779296875,16963.69921875,29471.08984375,233.6829071044922,3174.357177734375,2.2139999866485596,14.14013957977295,12446.8203125,36.07011795043945,0.05864345654845238,112452.0,79865.4765625,18165.349609375,
2023-01-19 00:00:00,,,,,,,,,11.815465927124023,102744.7734375,592.05712890625,11.94115924835205,757.8755493164062,60.52080154418945,0.19285288453102112,130.0507049560547,,35.470001220703125,6424.47509765625,23.414466857910156,12014.0732421875,33.20660400390625,2527.67138671875,845.224365234375,17.505712509155273,0.01227958220988512,3.8225228786468506,142.31134033203125,1761.8814697265625,9333.759765625,16.65039825439453,331.0,34.59513473510742,13509.96484375,66895.2109375,73.46717071533203,15.114645004272461,29.28154182434082,0.22863084077835083,28.71656036376953,1128.482421875,51.15890884399414,557.861572265625,16886.86328125,29432.12109375,231.43443298339844,3158.531982421875,2.2019999027252197,14.155807495117188,12418.859375,35.994163513183594,0.05844125524163246,113006.0,79505.0625,18107.849609375,
2023-01-20 00:00:00,,,,,,,,,11.72018051147461,102385.7734375,577.08447265625,11.772632598876953,750.463623046875,61.030426025390625,0.1933114230632782,130.07034301757812,,36.38999938964844,6393.53173828125,23.20478630065918,12136.064453125,33.70387268066406,2431.324462890625,849.3228759765625,17.477792739868164,0.012309237383306026,3.7175912857055664,140.4644317626953,1757.494873046875,9476.806640625,16.45027732849121,330.20001220703125,34.685935974121094,13506.9677734375,67538.375,73.62151336669922,15.394868850708008,29.264266967773438,0.22966443002223969,29.072551727294922,1115.0615234375,49.6217155456543,560.0841064453125,16963.69921875,29440.115234375,231.43443298339844,3149.16845703125,2.188999891281128,14.194975852966309,12105.2919921875,35.44347381591797,0.05786300450563431,112301.0,79269.7734375,18027.650390625,
